ds,2807905-2807901
2020-05-26 01:00:00,39.361
2020-05-26 02:00:00,21.189
2020-05-26 03:00:00,16.227
2020-05-26 04:00:00,43.727
2020-05-26 05:00:00,72.661
2020-05-26 06:00:00,102.947
2020-05-26 07:00:00,248.045
2020-05-26 08:00:00,233.738
2020-05-26 09:00:00,256.842
2020-05-26 10:00:00,287.558
2020-05-26 11:00:00,262.937
2020-05-26 12:00:00,337.272
2020-05-26 13:00:00,358.541
2020-05-26 14:00:00,389.694
2020-05-26 15:00:00,313.601
2020-05-26 16:00:00,303.43
2020-05-26 17:00:00,329.478
2020-05-26 18:00:00,290.369
2020-05-26 19:00:00,318.431
2020-05-26 20:00:00,238.446
2020-05-26 21:00:00,146.192
2020-05-26 22:00:00,126.331
2020-05-26 23:00:00,101.386
2020-05-27 00:00:00,75.452
2020-05-27 01:00:00,34.261
2020-05-27 02:00:00,28.814
2020-05-27 03:00:00,26.547
2020-05-27 04:00:00,51.824
2020-05-27 05:00:00,68.84
2020-05-27 06:00:00,120.641
2020-05-27 07:00:00,174.894
2020-05-27 08:00:00,290.108
2020-05-27 09:00:00,309.465
2020-05-27 10:00:00,226.266
2020-05-27 11:00:00,256.936
2020-05-27 12:00:00,237.139
2020-05-27 13:00:00,284.314
2020-05-27 14:00:00,393.3
2020-05-27 15:00:00,342.198
2020-05-27 16:00:00,335.788
2020-05-27 17:00:00,309.379
2020-05-27 18:00:00,353.637
2020-05-27 19:00:00,338.132
2020-05-27 20:00:00,300.548
2020-05-27 21:00:00,213.601
2020-05-27 22:00:00,162.5
2020-05-27 23:00:00,86.368
2020-05-28 00:00:00,122.663
2020-05-28 01:00:00,97.451
2020-05-28 02:00:00,50.332
2020-05-28 03:00:00,31.926
2020-05-28 04:00:00,41.988
2020-05-28 05:00:00,58.918
2020-05-28 06:00:00,138.733
2020-05-28 07:00:00,243.81
2020-05-28 08:00:00,251.112
2020-05-28 09:00:00,290.756
2020-05-28 10:00:00,334.257
2020-05-28 11:00:00,331.421
2020-05-28 12:00:00,365.439
2020-05-28 13:00:00,369.274
2020-05-28 14:00:00,381.465
2020-05-28 15:00:00,286.736
2020-05-28 16:00:00,354.079
2020-05-28 17:00:00,314.333
2020-05-28 18:00:00,348.813
2020-05-28 19:00:00,457.742
2020-05-28 20:00:00,335.958
2020-05-28 21:00:00,295.344
2020-05-28 22:00:00,203.014
2020-05-28 23:00:00,99.746
2020-05-29 00:00:00,154.305
2020-05-29 01:00:00,69.336
2020-05-29 02:00:00,44.131
2020-05-29 03:00:00,32.331
2020-05-29 04:00:00,41.778
2020-05-29 05:00:00,56.475
2020-05-29 06:00:00,135.092
2020-05-29 07:00:00,218.97
2020-05-29 08:00:00,254.177
2020-05-29 09:00:00,331.366
2020-05-29 10:00:00,311.195
2020-05-29 11:00:00,272.08
2020-05-29 12:00:00,347.71
2020-05-29 13:00:00,394.083
2020-05-29 14:00:00,531.669
2020-05-29 15:00:00,494.88
2020-05-29 16:00:00,362.56
2020-05-29 17:00:00,359.623
2020-05-29 18:00:00,350.098
2020-05-29 19:00:00,479.088
2020-05-29 20:00:00,456.806
2020-05-29 21:00:00,309.177
2020-05-29 22:00:00,233.974
2020-05-29 23:00:00,142.319
2020-05-30 00:00:00,104.606
2020-05-30 01:00:00,84.264
2020-05-30 02:00:00,101.406
2020-05-30 03:00:00,35.779
2020-05-30 04:00:00,27.04
2020-05-30 05:00:00,26.086
2020-05-30 06:00:00,68.01
2020-05-30 07:00:00,88.187
2020-05-30 08:00:00,130.862
2020-05-30 09:00:00,121.32
2020-05-30 10:00:00,196.122
2020-05-30 11:00:00,188.408
2020-05-30 12:00:00,291.15
2020-05-30 13:00:00,269.779
2020-05-30 14:00:00,265.317
2020-05-30 15:00:00,193.144
2020-05-30 16:00:00,280.983
2020-05-30 17:00:00,259.404
2020-05-30 18:00:00,287.548
2020-05-30 19:00:00,271.351
2020-05-30 20:00:00,253.619
2020-05-30 21:00:00,304.879
2020-05-30 22:00:00,188.923
2020-05-30 23:00:00,94.488
2020-05-31 00:00:00,126.212
2020-05-31 01:00:00,140.027
2020-05-31 02:00:00,76.751
2020-05-31 03:00:00,66.723
2020-05-31 04:00:00,56.595
2020-05-31 05:00:00,28.052
2020-05-31 06:00:00,21.79
2020-05-31 07:00:00,42.222
2020-05-31 08:00:00,93.11
2020-05-31 09:00:00,124.276
2020-05-31 10:00:00,140.615
2020-05-31 11:00:00,186.948
2020-05-31 12:00:00,255.18
2020-05-31 13:00:00,203.63
2020-05-31 14:00:00,138.525
2020-05-31 15:00:00,203.403
2020-05-31 16:00:00,203.464
2020-05-31 17:00:00,208.243
2020-05-31 18:00:00,172.2
2020-05-31 19:00:00,185.575
2020-05-31 20:00:00,184.926
2020-05-31 21:00:00,218.197
2020-05-31 22:00:00,173.745
2020-05-31 23:00:00,61.407
2020-06-01 00:00:00,57.457
2020-06-01 01:00:00,26.911
2020-06-01 02:00:00,20.189
2020-06-01 03:00:00,46.381
2020-06-01 04:00:00,64.061
2020-06-01 05:00:00,55.042
2020-06-01 06:00:00,189.424
2020-06-01 07:00:00,377.412
2020-06-01 08:00:00,220.135
2020-06-01 09:00:00,381.685
2020-06-01 10:00:00,326.056
2020-06-01 11:00:00,374.646
2020-06-01 12:00:00,296.181
2020-06-01 13:00:00,386.001
2020-06-01 14:00:00,407.66
2020-06-01 15:00:00,406.927
2020-06-01 16:00:00,302.904
2020-06-01 17:00:00,394.035
2020-06-01 18:00:00,399.566
2020-06-01 19:00:00,404.885
2020-06-01 20:00:00,311.393
2020-06-01 21:00:00,279.662
2020-06-01 22:00:00,176.979
2020-06-01 23:00:00,90.15
2020-06-02 00:00:00,59.166
2020-06-02 01:00:00,44.814
2020-06-02 02:00:00,36.319
2020-06-02 03:00:00,5.38
2020-06-02 04:00:00,21.082
2020-06-02 05:00:00,69.094
2020-06-02 06:00:00,146.152
2020-06-02 07:00:00,203.824
2020-06-02 08:00:00,363.826
2020-06-02 09:00:00,331.462
2020-06-02 10:00:00,358.393
2020-06-02 11:00:00,326.115
2020-06-02 12:00:00,337.035
2020-06-02 13:00:00,320.266
2020-06-02 14:00:00,549.933
2020-06-02 15:00:00,386.463
2020-06-02 16:00:00,378.544
2020-06-02 17:00:00,395.624
2020-06-02 18:00:00,412.997
2020-06-02 19:00:00,264.182
2020-06-02 20:00:00,381.524
2020-06-02 21:00:00,177.19
2020-06-02 22:00:00,173.708
2020-06-02 23:00:00,115.09
2020-06-03 00:00:00,67.898
2020-06-03 01:00:00,47.925
2020-06-03 02:00:00,16.081
2020-06-03 03:00:00,14.99
2020-06-03 04:00:00,48.905
2020-06-03 05:00:00,38.718
2020-06-03 06:00:00,145.438
2020-06-03 07:00:00,235.75
2020-06-03 08:00:00,268.362
2020-06-03 09:00:00,362.785
2020-06-03 10:00:00,318.458
2020-06-03 11:00:00,312.031
2020-06-03 12:00:00,375.382
2020-06-03 13:00:00,385.444
2020-06-03 14:00:00,463.779
2020-06-03 15:00:00,380.056
2020-06-03 16:00:00,383.339
2020-06-03 17:00:00,426.726
2020-06-03 18:00:00,467.783
2020-06-03 19:00:00,418.627
2020-06-03 20:00:00,357.703
2020-06-03 21:00:00,276.298
2020-06-03 22:00:00,119.543
2020-06-03 23:00:00,161.022
2020-06-04 00:00:00,104.164
2020-06-04 01:00:00,57.009
2020-06-04 02:00:00,31.981
2020-06-04 03:00:00,25.641
2020-06-04 04:00:00,26.273
2020-06-04 05:00:00,45.371
2020-06-04 06:00:00,174.16
2020-06-04 07:00:00,289.797
2020-06-04 08:00:00,235.361
2020-06-04 09:00:00,292.88
2020-06-04 10:00:00,217.594
2020-06-04 11:00:00,308.318
2020-06-04 12:00:00,338.154
2020-06-04 13:00:00,364.343
2020-06-04 14:00:00,518.757
2020-06-04 15:00:00,355.895
2020-06-04 16:00:00,383.278
2020-06-04 17:00:00,393.013
2020-06-04 18:00:00,443.68
2020-06-04 19:00:00,416.156
2020-06-04 20:00:00,353.549
2020-06-04 21:00:00,243.976
2020-06-04 22:00:00,172.779
2020-06-04 23:00:00,112.926
2020-06-05 00:00:00,139.378
2020-06-05 01:00:00,96.914
2020-06-05 02:00:00,46.967
2020-06-05 03:00:00,53.743
2020-06-05 04:00:00,47.373
2020-06-05 05:00:00,96.766
2020-06-05 06:00:00,139.873
2020-06-05 07:00:00,190.346
2020-06-05 08:00:00,325.585
2020-06-05 09:00:00,299.94
2020-06-05 10:00:00,325.794
2020-06-05 11:00:00,346.736
2020-06-05 12:00:00,384.578
2020-06-05 13:00:00,381.37
2020-06-05 14:00:00,582.286
2020-06-05 15:00:00,496.816
2020-06-05 16:00:00,501.381
2020-06-05 17:00:00,421.103
2020-06-05 18:00:00,354.424
2020-06-05 19:00:00,468.835
2020-06-05 20:00:00,473.779
2020-06-05 21:00:00,425.702
2020-06-05 22:00:00,294.064
2020-06-05 23:00:00,134.257
2020-06-06 00:00:00,111.492
2020-06-06 01:00:00,177.738
2020-06-06 02:00:00,86.473
2020-06-06 03:00:00,51.839
2020-06-06 04:00:00,39.969
2020-06-06 05:00:00,39.235
2020-06-06 06:00:00,96.204
2020-06-06 07:00:00,132.194
2020-06-06 08:00:00,71.753
2020-06-06 09:00:00,155.819
2020-06-06 10:00:00,245.639
2020-06-06 11:00:00,181.286
2020-06-06 12:00:00,367.56
2020-06-06 13:00:00,321.003
2020-06-06 14:00:00,283.29
2020-06-06 15:00:00,319.862
2020-06-06 16:00:00,294.153
2020-06-06 17:00:00,318.273
2020-06-06 18:00:00,313.959
2020-06-06 19:00:00,367.762
2020-06-06 20:00:00,384.972
2020-06-06 21:00:00,278.346
2020-06-06 22:00:00,294.692
2020-06-06 23:00:00,86.374
2020-06-07 00:00:00,157.487
2020-06-07 01:00:00,101.422
2020-06-07 02:00:00,52.963
2020-06-07 03:00:00,36.865
2020-06-07 04:00:00,36.852
2020-06-07 05:00:00,43.782
2020-06-07 06:00:00,52.03
2020-06-07 07:00:00,38.182
2020-06-07 08:00:00,50.646
2020-06-07 09:00:00,111.707
2020-06-07 10:00:00,176.269
2020-06-07 11:00:00,369.875
2020-06-07 12:00:00,283.711
2020-06-07 13:00:00,322.983
2020-06-07 14:00:00,193.849
2020-06-07 15:00:00,216.087
2020-06-07 16:00:00,170.988
2020-06-07 17:00:00,213.461
2020-06-07 18:00:00,167.206
2020-06-07 19:00:00,254.645
2020-06-07 20:00:00,181.061
2020-06-07 21:00:00,122.945
2020-06-07 22:00:00,112.646
2020-06-07 23:00:00,68.622
2020-06-08 00:00:00,98.165
2020-06-08 01:00:00,74.527
2020-06-08 02:00:00,26.998
2020-06-08 03:00:00,46.504
2020-06-08 04:00:00,48.642
2020-06-08 05:00:00,91.258
2020-06-08 06:00:00,242.862
2020-06-08 07:00:00,318.139
2020-06-08 08:00:00,477.015
2020-06-08 09:00:00,374.172
2020-06-08 10:00:00,433.104
2020-06-08 11:00:00,434.646
2020-06-08 12:00:00,310.121
2020-06-08 13:00:00,449.38
2020-06-08 14:00:00,523.83
2020-06-08 15:00:00,400.773
2020-06-08 16:00:00,483.265
2020-06-08 17:00:00,428.554
2020-06-08 18:00:00,438.279
2020-06-08 19:00:00,501.598
2020-06-08 20:00:00,501.923
2020-06-08 21:00:00,289.255
2020-06-08 22:00:00,300.953
2020-06-08 23:00:00,168.186
2020-06-09 00:00:00,86.108
2020-06-09 01:00:00,58.547
2020-06-09 02:00:00,43.423
2020-06-09 03:00:00,14.514
2020-06-09 04:00:00,64.216
2020-06-09 05:00:00,94.441
2020-06-09 06:00:00,136.495
2020-06-09 07:00:00,246.752
2020-06-09 08:00:00,328.672
2020-06-09 09:00:00,414.248
2020-06-09 10:00:00,371.343
2020-06-09 11:00:00,354.503
2020-06-09 12:00:00,438.512
2020-06-09 13:00:00,458.607
2020-06-09 14:00:00,491.473
2020-06-09 15:00:00,516.797
2020-06-09 16:00:00,493.239
2020-06-09 17:00:00,486.882
2020-06-09 18:00:00,501.762
2020-06-09 19:00:00,491.931
2020-06-09 20:00:00,496.62
2020-06-09 21:00:00,234.984
2020-06-09 22:00:00,204.858
2020-06-09 23:00:00,132.49
2020-06-10 00:00:00,76.378
2020-06-10 01:00:00,56.265
2020-06-10 02:00:00,43.501
2020-06-10 03:00:00,15.149
2020-06-10 04:00:00,5.493
2020-06-10 05:00:00,66.229
2020-06-10 06:00:00,190.688
2020-06-10 07:00:00,223.869
2020-06-10 08:00:00,306.408
2020-06-10 09:00:00,353.727
2020-06-10 10:00:00,361.963
2020-06-10 11:00:00,313.244
2020-06-10 12:00:00,401.49
2020-06-10 13:00:00,437.675
2020-06-10 14:00:00,673.246
2020-06-10 15:00:00,407.01
2020-06-10 16:00:00,470.496
2020-06-10 17:00:00,395.258
2020-06-10 18:00:00,595.687
2020-06-10 19:00:00,473.572
2020-06-10 20:00:00,375.83
2020-06-10 21:00:00,313.425
2020-06-10 22:00:00,148.776
2020-06-10 23:00:00,113.16
2020-06-11 00:00:00,126.663
2020-06-11 01:00:00,60.616
2020-06-11 02:00:00,51.052
2020-06-11 03:00:00,26.233
2020-06-11 04:00:00,35.993
2020-06-11 05:00:00,49.036
2020-06-11 06:00:00,193.567
2020-06-11 07:00:00,281.961
2020-06-11 08:00:00,332.564
2020-06-11 09:00:00,361.244
2020-06-11 10:00:00,420.017
2020-06-11 11:00:00,420.834
2020-06-11 12:00:00,459.212
2020-06-11 13:00:00,527.057
2020-06-11 14:00:00,596.063
2020-06-11 15:00:00,499.293
2020-06-11 16:00:00,453.178
2020-06-11 17:00:00,423.528
2020-06-11 18:00:00,540.732
2020-06-11 19:00:00,571.681
2020-06-11 20:00:00,510.291
2020-06-11 21:00:00,294.664
2020-06-11 22:00:00,191.626
2020-06-11 23:00:00,127.936
2020-06-12 00:00:00,128.115
2020-06-12 01:00:00,112.361
2020-06-12 02:00:00,27.822
2020-06-12 03:00:00,58.778
2020-06-12 04:00:00,56.885
2020-06-12 05:00:00,61.606
2020-06-12 06:00:00,173.967
2020-06-12 07:00:00,241.719
2020-06-12 08:00:00,345.252
2020-06-12 09:00:00,366.832
2020-06-12 10:00:00,420.019
2020-06-12 11:00:00,407.22
2020-06-12 12:00:00,387.321
2020-06-12 13:00:00,439.569
2020-06-12 14:00:00,556.938
2020-06-12 15:00:00,498.774
2020-06-12 16:00:00,641.976
2020-06-12 17:00:00,269.607
2020-06-12 18:00:00,410.398
2020-06-12 19:00:00,556.805
2020-06-12 20:00:00,417.518
2020-06-12 21:00:00,416.231
2020-06-12 22:00:00,360.685
2020-06-12 23:00:00,148.753
2020-06-13 00:00:00,197.67
2020-06-13 01:00:00,144.215
2020-06-13 02:00:00,87.717
2020-06-13 03:00:00,69.392
2020-06-13 04:00:00,36.713
2020-06-13 05:00:00,72.102
2020-06-13 06:00:00,80.862
2020-06-13 07:00:00,83.095
2020-06-13 08:00:00,143.436
2020-06-13 09:00:00,205.811
2020-06-13 10:00:00,275.249
2020-06-13 11:00:00,383.696
2020-06-13 12:00:00,380.038
2020-06-13 13:00:00,448.868
2020-06-13 14:00:00,456.684
2020-06-13 15:00:00,347.92
2020-06-13 16:00:00,430.583
2020-06-13 17:00:00,330.277
2020-06-13 18:00:00,419.596
2020-06-13 19:00:00,522.669
2020-06-13 20:00:00,200.516
2020-06-13 21:00:00,472.951
2020-06-13 22:00:00,264.133
2020-06-13 23:00:00,164.207
2020-06-14 00:00:00,186.672
2020-06-14 01:00:00,154.876
2020-06-14 02:00:00,108.882
2020-06-14 03:00:00,94.659
2020-06-14 04:00:00,37.632
2020-06-14 05:00:00,41.178
2020-06-14 06:00:00,48.994
2020-06-14 07:00:00,83.417
2020-06-14 08:00:00,95.922
2020-06-14 09:00:00,226.476
2020-06-14 10:00:00,226.065
2020-06-14 11:00:00,325.071
2020-06-14 12:00:00,288.991
2020-06-14 13:00:00,377.535
2020-06-14 14:00:00,348.698
2020-06-14 15:00:00,254.36
2020-06-14 16:00:00,275.238
2020-06-14 17:00:00,311.796
2020-06-14 18:00:00,365.325
2020-06-14 19:00:00,332.184
2020-06-14 20:00:00,281.76
2020-06-14 21:00:00,205.458
2020-06-14 22:00:00,221.757
2020-06-14 23:00:00,128.669
2020-06-15 00:00:00,56.277
2020-06-15 01:00:00,27.642
2020-06-15 02:00:00,45.668
2020-06-15 03:00:00,22.141
2020-06-15 04:00:00,27.955
2020-06-15 05:00:00,74.033
2020-06-15 06:00:00,156.705
2020-06-15 07:00:00,316.688
2020-06-15 08:00:00,428.921
2020-06-15 09:00:00,455.502
2020-06-15 10:00:00,360.944
2020-06-15 11:00:00,419.268
2020-06-15 12:00:00,510.824
2020-06-15 13:00:00,298.174
2020-06-15 14:00:00,392.452
2020-06-15 15:00:00,522.155
2020-06-15 16:00:00,366.377
2020-06-15 17:00:00,467.181
2020-06-15 18:00:00,365.396
2020-06-15 19:00:00,526.798
2020-06-15 20:00:00,396.719
2020-06-15 21:00:00,327.758
2020-06-15 22:00:00,266.687
2020-06-15 23:00:00,95.615
2020-06-16 00:00:00,85.104
2020-06-16 01:00:00,29.032
2020-06-16 02:00:00,80.737
2020-06-16 03:00:00,27.329
2020-06-16 04:00:00,31.628
2020-06-16 05:00:00,48.592
2020-06-16 06:00:00,180.684
2020-06-16 07:00:00,332.501
2020-06-16 08:00:00,478.488
2020-06-16 09:00:00,348.869
2020-06-16 10:00:00,489.568
2020-06-16 11:00:00,469.033
2020-06-16 12:00:00,457.302
2020-06-16 13:00:00,518.34
2020-06-16 14:00:00,558.114
2020-06-16 15:00:00,554.461
2020-06-16 16:00:00,423.771
2020-06-16 17:00:00,367.229
2020-06-16 18:00:00,557.139
2020-06-16 19:00:00,478.703
2020-06-16 20:00:00,430.662
2020-06-16 21:00:00,299.227
2020-06-16 22:00:00,224.182
2020-06-16 23:00:00,103.132
2020-06-17 00:00:00,106.252
2020-06-17 01:00:00,78.295
2020-06-17 02:00:00,43.478
2020-06-17 03:00:00,42.156
2020-06-17 04:00:00,57.239
2020-06-17 05:00:00,77.602
2020-06-17 06:00:00,221.477
2020-06-17 07:00:00,304.854
2020-06-17 08:00:00,355.787
2020-06-17 09:00:00,457.111
2020-06-17 10:00:00,434.859
2020-06-17 11:00:00,374.224
2020-06-17 12:00:00,480.042
2020-06-17 13:00:00,540.165
2020-06-17 14:00:00,457.369
2020-06-17 15:00:00,637.16
2020-06-17 16:00:00,438.902
2020-06-17 17:00:00,483.717
2020-06-17 18:00:00,335.618
2020-06-17 19:00:00,455.755
2020-06-17 20:00:00,371.804
2020-06-17 21:00:00,377.49
2020-06-17 22:00:00,222.764
2020-06-17 23:00:00,126.817
2020-06-18 00:00:00,138.202
2020-06-18 01:00:00,87.669
2020-06-18 02:00:00,33.924
2020-06-18 03:00:00,59.332
2020-06-18 04:00:00,50.915
2020-06-18 05:00:00,80.736
2020-06-18 06:00:00,205.75
2020-06-18 07:00:00,251.893
2020-06-18 08:00:00,443.207
2020-06-18 09:00:00,413.78
2020-06-18 10:00:00,430.099
2020-06-18 11:00:00,483.103
2020-06-18 12:00:00,351.874
2020-06-18 13:00:00,526.622
2020-06-18 14:00:00,682.998
2020-06-18 15:00:00,563.164
2020-06-18 16:00:00,587.495
2020-06-18 17:00:00,427.257
2020-06-18 18:00:00,523.623
2020-06-18 19:00:00,665.468
2020-06-18 20:00:00,545.595
2020-06-18 21:00:00,406.167
2020-06-18 22:00:00,178.385
2020-06-18 23:00:00,144.432
2020-06-19 00:00:00,197.156
2020-06-19 01:00:00,102.984
2020-06-19 02:00:00,44.607
2020-06-19 03:00:00,14.679
2020-06-19 04:00:00,60.649
2020-06-19 05:00:00,59.096
2020-06-19 06:00:00,130.476
2020-06-19 07:00:00,371.146
2020-06-19 08:00:00,378.105
2020-06-19 09:00:00,413.863
2020-06-19 10:00:00,381.324
2020-06-19 11:00:00,485.984
2020-06-19 12:00:00,285.79
2020-06-19 13:00:00,541.075
2020-06-19 14:00:00,503.035
2020-06-19 15:00:00,657.136
2020-06-19 16:00:00,431.807
2020-06-19 17:00:00,480.774
2020-06-19 18:00:00,325.641
2020-06-19 19:00:00,382.666
2020-06-19 20:00:00,517.376
2020-06-19 21:00:00,467.464
2020-06-19 22:00:00,342.834
2020-06-19 23:00:00,132.367
2020-06-20 00:00:00,207.246
2020-06-20 01:00:00,196.965
2020-06-20 02:00:00,114.901
2020-06-20 03:00:00,77.262
2020-06-20 04:00:00,40.641
2020-06-20 05:00:00,46.715
2020-06-20 06:00:00,82.578
2020-06-20 07:00:00,113.258
2020-06-20 08:00:00,108.306
2020-06-20 09:00:00,212.973
2020-06-20 10:00:00,327.318
2020-06-20 11:00:00,338.01
2020-06-20 12:00:00,347.36
2020-06-20 13:00:00,406.351
2020-06-20 14:00:00,379.082
2020-06-20 15:00:00,382.525
2020-06-20 16:00:00,371.913
2020-06-20 17:00:00,244.558
2020-06-20 18:00:00,491.413
2020-06-20 19:00:00,399.635
2020-06-20 20:00:00,492.158
2020-06-20 21:00:00,431.655
2020-06-20 22:00:00,309.213
2020-06-20 23:00:00,169.439
2020-06-21 00:00:00,238.411
2020-06-21 01:00:00,154.667
2020-06-21 02:00:00,114.107
2020-06-21 03:00:00,64.097
2020-06-21 04:00:00,96.555
2020-06-21 05:00:00,49.742
2020-06-21 06:00:00,61.999
2020-06-21 07:00:00,52.524
2020-06-21 08:00:00,131.618
2020-06-21 09:00:00,135.314
2020-06-21 10:00:00,178.61
2020-06-21 11:00:00,277.798
2020-06-21 12:00:00,364.969
2020-06-21 13:00:00,169.718
2020-06-21 14:00:00,341.825
2020-06-21 15:00:00,239.34
2020-06-21 16:00:00,320.968
2020-06-21 17:00:00,352.462
2020-06-21 18:00:00,323.844
2020-06-21 19:00:00,418.191
2020-06-21 20:00:00,229.556
2020-06-21 21:00:00,270.584
2020-06-21 22:00:00,185.493
2020-06-21 23:00:00,149.957
2020-06-22 00:00:00,183.148
2020-06-22 01:00:00,82.974
2020-06-22 02:00:00,36.111
2020-06-22 03:00:00,43.144
2020-06-22 04:00:00,68.874
2020-06-22 05:00:00,75.268
2020-06-22 06:00:00,204.078
2020-06-22 07:00:00,418.424
2020-06-22 08:00:00,444.104
2020-06-22 09:00:00,674.516
2020-06-22 10:00:00,504.904
2020-06-22 11:00:00,546.962
2020-06-22 12:00:00,402.956
2020-06-22 13:00:00,696.882
2020-06-22 14:00:00,788.516
2020-06-22 15:00:00,642.229
2020-06-22 16:00:00,639.293
2020-06-22 17:00:00,532.081
2020-06-22 18:00:00,642.634
2020-06-22 19:00:00,625.247
2020-06-22 20:00:00,553.822
2020-06-22 21:00:00,498.506
2020-06-22 22:00:00,339.725
2020-06-22 23:00:00,152.433
2020-06-23 00:00:00,126.989
2020-06-23 01:00:00,36.855
2020-06-23 02:00:00,40.54
2020-06-23 03:00:00,36.953
2020-06-23 04:00:00,62.698
2020-06-23 05:00:00,121.781
2020-06-23 06:00:00,234.858
2020-06-23 07:00:00,415.593
2020-06-23 08:00:00,440.249
2020-06-23 09:00:00,518.579
2020-06-23 10:00:00,477.385
2020-06-23 11:00:00,484.578
2020-06-23 12:00:00,522.537
2020-06-23 13:00:00,627.702
2020-06-23 14:00:00,661.254
2020-06-23 15:00:00,770.212
2020-06-23 16:00:00,551.198
2020-06-23 17:00:00,522.398
2020-06-23 18:00:00,617.125
2020-06-23 19:00:00,549.665
2020-06-23 20:00:00,551.063
2020-06-23 21:00:00,324.473
2020-06-23 22:00:00,254.85
2020-06-23 23:00:00,126.913
2020-06-24 00:00:00,128.906
2020-06-24 01:00:00,88.182
2020-06-24 02:00:00,14.531
2020-06-24 03:00:00,25.728
2020-06-24 04:00:00,41.25
2020-06-24 05:00:00,165.424
2020-06-24 06:00:00,195.254
2020-06-24 07:00:00,394.883
2020-06-24 08:00:00,533.377
2020-06-24 09:00:00,471.76
2020-06-24 10:00:00,429.197
2020-06-24 11:00:00,444.019
2020-06-24 12:00:00,603.401
2020-06-24 13:00:00,700.46
2020-06-24 14:00:00,735.702
2020-06-24 15:00:00,540.798
2020-06-24 16:00:00,549.007
2020-06-24 17:00:00,545.021
2020-06-24 18:00:00,632.063
2020-06-24 19:00:00,600.627
2020-06-24 20:00:00,602.945
2020-06-24 21:00:00,325.904
2020-06-24 22:00:00,274.864
2020-06-24 23:00:00,173.356
2020-06-25 00:00:00,260.914
2020-06-25 01:00:00,81.263
2020-06-25 02:00:00,67.733
2020-06-25 03:00:00,45.179
2020-06-25 04:00:00,36.562
2020-06-25 05:00:00,108.648
2020-06-25 06:00:00,188.233
2020-06-25 07:00:00,416.754
2020-06-25 08:00:00,532.844
2020-06-25 09:00:00,505.167
2020-06-25 10:00:00,488.957
2020-06-25 11:00:00,606.272
2020-06-25 12:00:00,617.818
2020-06-25 13:00:00,647.396
2020-06-25 14:00:00,821.418
2020-06-25 15:00:00,713.587
2020-06-25 16:00:00,608.228
2020-06-25 17:00:00,668.992
2020-06-25 18:00:00,702.097
2020-06-25 19:00:00,707.466
2020-06-25 20:00:00,652.227
2020-06-25 21:00:00,457.5
2020-06-25 22:00:00,326.556
2020-06-25 23:00:00,180.432
2020-06-26 00:00:00,202.882
2020-06-26 01:00:00,126.903
2020-06-26 02:00:00,81.587
2020-06-26 03:00:00,51.231
2020-06-26 04:00:00,64.284
2020-06-26 05:00:00,55.783
2020-06-26 06:00:00,174.681
2020-06-26 07:00:00,320.786
2020-06-26 08:00:00,353.92
2020-06-26 09:00:00,448.954
2020-06-26 10:00:00,418.32
2020-06-26 11:00:00,660.93
2020-06-26 12:00:00,555.235
2020-06-26 13:00:00,617.071
2020-06-26 14:00:00,852.52
2020-06-26 15:00:00,633.242
2020-06-26 16:00:00,542.059
2020-06-26 17:00:00,548.32
2020-06-26 18:00:00,639.338
2020-06-26 19:00:00,604.829
2020-06-26 20:00:00,690.012
2020-06-26 21:00:00,476.885
2020-06-26 22:00:00,337.77
2020-06-26 23:00:00,180.722
2020-06-27 00:00:00,207.365
2020-06-27 01:00:00,145.964
2020-06-27 02:00:00,122.773
2020-06-27 03:00:00,70.687
2020-06-27 04:00:00,68.812
2020-06-27 05:00:00,53.049
2020-06-27 06:00:00,86.145
2020-06-27 07:00:00,89.996
2020-06-27 08:00:00,206.216
2020-06-27 09:00:00,288.742
2020-06-27 10:00:00,306.545
2020-06-27 11:00:00,405.849
2020-06-27 12:00:00,332.329
2020-06-27 13:00:00,371.84
2020-06-27 14:00:00,382.755
2020-06-27 15:00:00,348.211
2020-06-27 16:00:00,380.305
2020-06-27 17:00:00,370.383
2020-06-27 18:00:00,543.477
2020-06-27 19:00:00,532.158
2020-06-27 20:00:00,529.299
2020-06-27 21:00:00,467.371
2020-06-27 22:00:00,254.732
2020-06-27 23:00:00,144.303
2020-06-28 00:00:00,224.253
2020-06-28 01:00:00,165.925
2020-06-28 02:00:00,102.049
2020-06-28 03:00:00,78.601
2020-06-28 04:00:00,62.991
2020-06-28 05:00:00,65.879
2020-06-28 06:00:00,60.706
2020-06-28 07:00:00,88.645
2020-06-28 08:00:00,110.797
2020-06-28 09:00:00,203.473
2020-06-28 10:00:00,211.553
2020-06-28 11:00:00,379.716
2020-06-28 12:00:00,362.984
2020-06-28 13:00:00,298.076
2020-06-28 14:00:00,340.897
2020-06-28 15:00:00,340.276
2020-06-28 16:00:00,255.367
2020-06-28 17:00:00,353.008
2020-06-28 18:00:00,386.547
2020-06-28 19:00:00,398.853
2020-06-28 20:00:00,329.593
2020-06-28 21:00:00,264.018
2020-06-28 22:00:00,217.775
2020-06-28 23:00:00,93.718
2020-06-29 00:00:00,133.699
2020-06-29 01:00:00,63.38
2020-06-29 02:00:00,63.176
2020-06-29 03:00:00,56.911
2020-06-29 04:00:00,35.944
2020-06-29 05:00:00,90.479
2020-06-29 06:00:00,155.509
